WKT,destination_stop,destination_stop_latitude,destination_stop_longitude,distance,duration,mobile,origin_stop,origin_stop_latitude,origin_stop_longitude,route
"LINESTRING (-4.54318 55.942167,-4.543214 55.942172,-4.543077 55.941698,-4.543149 55.941524,-4.543316 55.941394,-4.543643 55.941141,-4.545827 55.941862,-4.546454 55.942405,-4.546917 55.94225,-4.547597 55.941982,-4.548601 55.941563,-4.548794 55.941478,-4.549088 55.941332,-4.549174 55.941283,-4.549236 55.941198,-4.549298 55.941083,-4.548203 55.940674,-4.547276 55.941156,-4.546714 55.9412,-4.54477 55.940511)",No 44 Dumbuck Crescent,"55.9405422","-4.544735",931.4,183.7,Mobile,Corner of Highmains - Geils Quadrant,"55.9421946","-4.5431685",Friday
"LINESTRING (-4.54477 55.940511,-4.546714 55.9412,-4.547276 55.941156,-4.548203 55.940674,-4.547299 55.940306,-4.547526 55.940087,-4.547481 55.939823,-4.547861 55.939495,-4.548094 55.939485,-4.548313 55.939568)",Dumbuck Gardens at layby,"55.9395989","-4.5482755",459.1,99.7,Mobile,No 44 Dumbuck Crescent,"55.9405422","-4.544735",Friday
"LINESTRING (-4.567398 55.979036,-4.567364 55.97818,-4.567533 55.978098,-4.567902 55.978041,-4.568308 55.978033,-4.568286 55.978283,-4.568252 55.978751,-4.568396 55.979279,-4.56891 55.981174,-4.568474 55.98126,-4.568205 55.981434,-4.56795 55.981528,-4.567446 55.981535,-4.566698 55.981103,-4.566887 55.981009,-4.566934 55.980953,-4.566912 55.98059,-4.566987 55.980515,-4.566931 55.97993)",115 Ladyton,"55.979932","-4.56687",820.7,118.4,Mobile,37 Ladyton,"55.979036","-4.567379",Monday
"LINESTRING (-4.566931 55.97993,-4.566987 55.980515,-4.566912 55.98059,-4.566934 55.980953,-4.566887 55.981009,-4.566698 55.981103,-4.567446 55.981535,-4.567249 55.981792,-4.566963 55.982042,-4.566366 55.98251,-4.565993 55.982639,-4.565561 55.9827,-4.565052 55.982659,-4.565119 55.9825,-4.565079 55.981987)",43 - 47 O'Hare,"55.981985","-4.56515",494.9,108.7,Mobile,115 Ladyton,"55.979932","-4.56687",Monday
"LINESTRING (-4.565079 55.981987,-4.565119 55.9825,-4.565052 55.982659,-4.564522 55.98257,-4.563748 55.982328,-4.562656 55.981823,-4.562154 55.98148,-4.561894 55.981604,-4.561942 55.982401,-4.561843 55.982503,-4.561665 55.982566,-4.560295 55.98273,-4.558923 55.982878,-4.558642 55.982859,-4.558313 55.982785,-4.558114 55.982618,-4.557951 55.982432,-4.557848 55.982173,-4.55776 55.981622,-4.557732 55.981309,-4.557091 55.981315,-4.557078 55.981113)",270 Pappert,"55.981116","-4.556934",885.6,212.5,Mobile,43 - 47 O'Hare,"55.981985","-4.56515",Monday
"LINESTRING (-4.557078 55.981113,-4.557091 55.981315,-4.557732 55.981309,-4.557683 55.980538,-4.557616 55.980412,-4.557352 55.979978,-4.558128 55.979682,-4.558701 55.979554,-4.55915 55.979492,-4.559476 55.979456,-4.55987 55.979442,-4.560487 55.979304,-4.560585 55.979415,-4.561147 55.980105,-4.561596 55.980556,-4.56203 55.980652,-4.562512 55.980594,-4.562794 55.980409,-4.56301 55.980234,-4.563399 55.980034,-4.563985 55.979974,-4.564845 55.980089,-4.56552 55.980367,-4.565898 55.980603,-4.566698 55.981103,-4.567446 55.981535,-4.56795 55.981528,-4.568205 55.981434,-4.568474 55.98126,-4.56891 55.981174,-4.568982 55.98144,-4.569132 55.981944,-4.569422 55.982286,-4.570242 55.982693,-4.570899 55.982884,-4.571485 55.98312,-4.571846 55.983351,-4.572061 55.983552,-4.572165 55.983742,-4.57225 55.983984,-4.572303 55.984191,-4.572315 55.984419,-4.57234 55.984875,-4.572297 55.985197,-4.572233 55.985557,-4.571995 55.986258,-4.5719 55.986535,-4.571739 55.987358,-4.571759 55.987685,-4.571804 55.988402,-4.572383 55.989452,-4.572461 55.989899,-4.57245 55.990225,-4.572361 55.990713,-4.572415 55.990716,-4.572516 55.990767,-4.572531 55.99081,-4.572521 55.990827,-4.572457 55.990874,-4.572407 55.990886,-4.572373 55.990889,-4.572434 55.991037,-4.572386 55.991583,-4.572274 55.992212,-4.57212 55.993042,-4.571834 55.993818,-4.571835 55.994081,-4.57187 55.994589,-4.571861 55.994971,-4.571794 55.995596,-4.571744 55.996052,-4.571703 55.996417,-4.571649 55.996901,-4.571607 55.99733,-4.571565 55.997721,-4.571544 55.997884,-4.571417 55.99887,-4.571259 55.999337,-4.571203 55.999494,-4.571178 55.999564,-4.571127 55.999717,-4.571026 56.000062,-4.571031 56.00018,-4.571092 56.000388,-4.571231 56.000602,-4.571495 56.000813,-4.572452 56.001473,-4.572862 56.001765,-4.573073 56.001916,-4.573989 56.002492,-4.574338 56.002732,-4.574731 56.002841,-4.574792 56.002837,-4.574932 56.002851,-4.57501 56.002875,-4.575069 56.002906,-4.575133 56.002969,-4.575152 56.00302,-4.575151 56.003052,-4.575135 56.003094,-4.575117 56.003119,-4.575082 56.003151,-4.574966 56.003206,-4.574881 56.003224,-4.574758 56.003227,-4.574663 56.003212,-4.574156 56.003233,-4.573946 56.003297,-4.5737 56.003371,-4.571466 56.004268,-4.570513 56.004736,-4.569877 56.005125,-4.569005 56.004788,-4.568874 56.004865,-4.56849 56.005064,-4.568349 56.005085,-4.567791 56.005166,-4.567238 56.005164,-4.565243 56.005154,-4.564631 56.005156,-4.564187 56.005058,-4.564032 56.005004)",Dumbain Road (at the flats),"56.0050581","-4.5639718",4604.8,539.6,Mobile,270 Pappert,"55.981116","-4.556934",Monday
"LINESTRING (-4.564032 56.005004,-4.564187 56.005058,-4.564631 56.005156,-4.565243 56.005154,-4.565237 56.004907,-4.565294 56.004731,-4.565396 56.004575,-4.565509 56.004416,-4.565585 56.00429,-4.565613 56.004188,-4.565604 56.004065,-4.565552 56.003801,-4.565474 56.003492,-4.565452 56.003339,-4.565265 56.003336,-4.565141 56.003294,-4.564457 56.001988)",Brown Street (at the shops),"56.0019746","-4.5645404",457.9,109.9,Mobile,Dumbain Road (at the flats),"56.0050581","-4.5639718",Monday
"LINESTRING (-4.564457 56.001988,-4.565141 56.003294,-4.565265 56.003336,-4.565452 56.003339,-4.56548 56.003273,-4.565538 56.003199,-4.567521 56.003881,-4.56737 56.004097,-4.567307 56.004168,-4.567212 56.004548,-4.567238 56.005164,-4.567791 56.005166,-4.568349 56.005085,-4.56849 56.005064,-4.568874 56.004865,-4.569005 56.004788,-4.569877 56.005125,-4.569208 56.005536,-4.568851 56.00581,-4.568732 56.005901,-4.568502 56.006119,-4.568453 56.006181,-4.567424 56.007493,-4.56712 56.007967,-4.56672 56.00859,-4.566447 56.009017,-4.565397 56.010492,-4.564129 56.012173,-4.563146 56.013001,-4.562588 56.013434,-4.562334 56.013709,-4.562027 56.014116,-4.561786 56.014495,-4.561639 56.014872,-4.56139 56.016258,-4.56111 56.018065,-4.560725 56.020274,-4.559782 56.021546,-4.559051 56.022386,-4.558526 56.022858,-4.557167 56.023736,-4.556619 56.024167,-4.556571 56.02425,-4.556398 56.024547,-4.555755 56.026029,-4.555501 56.026398,-4.554343 56.027871,-4.554106 56.028496,-4.553921 56.028827,-4.553641 56.029001,-4.553182 56.029129,-4.551478 56.029554,-4.550994 56.02975,-4.550596 56.030021,-4.549967 56.030466,-4.547418 56.032538,-4.546364 56.033395,-4.544703 56.034779,-4.544073 56.035251,-4.542831 56.03604,-4.540548 56.037529,-4.540242 56.037728,-4.539665 56.038027,-4.539221 56.038159,-4.538727 56.03825,-4.538227 56.038311,-4.537069 56.038394,-4.536353 56.038463,-4.535787 56.038545,-4.535664 56.038571,-4.535182 56.038671,-4.534527 56.038862,-4.533873 56.03911,-4.533175 56.039417,-4.532577 56.03968,-4.531591 56.040108,-4.531097 56.040307,-4.530035 56.040665,-4.529499 56.040843,-4.529058 56.040998,-4.528885 56.041082,-4.528116 56.041595,-4.527917 56.041701,-4.527615 56.041822,-4.527394 56.041895,-4.527313 56.041923,-4.527264 56.041939,-4.526876 56.042053,-4.526788 56.042079,-4.526412 56.04219,-4.526322 56.042217,-4.525361 56.042501,-4.524963 56.042619,-4.524448 56.042773,-4.524438 56.042776)",Gartocharn Lay-by,"56.042822","-4.524482",6008.3,546.1,Mobile,Brown Street (at the shops),"56.0019746","-4.5645404",Monday
"LINESTRING (-4.524438 56.042776,-4.523732 56.042987,-4.523092 56.043152,-4.522066 56.043352,-4.520364 56.043693,-4.520148 56.043748,-4.519884 56.04382,-4.519536 56.043945,-4.518983 56.044256,-4.517199 56.045623,-4.516765 56.045839,-4.515178 56.046335,-4.514473 56.04658,-4.516339 56.04717,-4.51831 56.047793,-4.52029 56.048358,-4.521142 56.048501,-4.526936 56.050744,-4.526936 56.050744)",Lagganbeg Caravan Park,"56.052035","-4.526482",1675.1,165.7,Mobile,Gartocharn Lay-by,"56.042822","-4.524482",Monday
"LINESTRING (-4.526936 56.050744,-4.528199 56.05076,-4.529415 56.050881,-4.529974 56.050823,-4.53078 56.051016,-4.532692 56.05068,-4.533476 56.050761,-4.535642 56.05009,-4.536482 56.048396,-4.536267 56.047413,-4.536473 56.046353,-4.536191 56.045697,-4.535452 56.045184,-4.532301 56.041631,-4.531097 56.040307,-4.531591 56.040108,-4.532577 56.03968,-4.533175 56.039417,-4.533873 56.03911,-4.534527 56.038862,-4.535182 56.038671,-4.535664 56.038571,-4.535787 56.038545,-4.536353 56.038463,-4.537069 56.038394,-4.538227 56.038311,-4.538727 56.03825,-4.539221 56.038159,-4.539665 56.038027,-4.540242 56.037728,-4.540548 56.037529,-4.542831 56.03604,-4.544073 56.035251,-4.544703 56.034779,-4.546364 56.033395,-4.547418 56.032538,-4.549967 56.030466,-4.550596 56.030021,-4.550994 56.02975,-4.551478 56.029554,-4.553182 56.029129,-4.553641 56.029001,-4.553921 56.028827,-4.554106 56.028496,-4.554343 56.027871,-4.555501 56.026398,-4.555755 56.026029,-4.556398 56.024547,-4.556571 56.02425,-4.556619 56.024167,-4.557167 56.023736,-4.558526 56.022858,-4.559051 56.022386,-4.559782 56.021546,-4.560725 56.020274,-4.56111 56.018065,-4.56139 56.016258,-4.561639 56.014872,-4.561786 56.014495,-4.562027 56.014116,-4.562334 56.013709,-4.562588 56.013434,-4.563146 56.013001,-4.564129 56.012173,-4.565397 56.010492,-4.566447 56.009017,-4.56672 56.00859,-4.56712 56.007967,-4.567424 56.007493,-4.568453 56.006181,-4.568502 56.006119,-4.568732 56.005901,-4.568851 56.00581,-4.569208 56.005536,-4.569877 56.005125,-4.570513 56.004736,-4.571466 56.004268,-4.5737 56.003371,-4.573946 56.003297,-4.574156 56.003233,-4.574454 56.003051,-4.574454 56.003018,-4.574469 56.002973,-4.574338 56.002732,-4.573989 56.002492,-4.573073 56.001916,-4.572862 56.001765,-4.572452 56.001473,-4.571495 56.000813,-4.571231 56.000602,-4.571092 56.000388,-4.571031 56.00018,-4.571026 56.000062,-4.571127 55.999717,-4.571178 55.999564,-4.571203 55.999494,-4.571259 55.999337,-4.571417 55.99887,-4.571544 55.997884,-4.571565 55.997721,-4.571607 55.99733,-4.571649 55.996901,-4.571703 55.996417,-4.571744 55.996052,-4.571794 55.995596,-4.571861 55.994971,-4.57187 55.994589,-4.571835 55.994081,-4.571834 55.993818,-4.57212 55.993042,-4.572274 55.992212,-4.572386 55.991583,-4.572434 55.991037,-4.572373 55.990889,-4.572319 55.990884,-4.572225 55.990833,-4.572214 55.990803,-4.572222 55.990773,-4.572245 55.990748,-4.572285 55.990727,-4.572361 55.990713,-4.57245 55.990225,-4.572461 55.989899,-4.572383 55.989452,-4.571804 55.988402,-4.571759 55.987685,-4.571739 55.987358,-4.5719 55.986535,-4.571995 55.986258,-4.572233 55.985557,-4.572297 55.985197,-4.57234 55.984875,-4.572315 55.984419,-4.572303 55.984191,-4.57225 55.983984,-4.572165 55.983742,-4.572061 55.983552,-4.571846 55.983351,-4.571485 55.98312,-4.570899 55.982884,-4.570242 55.982693,-4.569422 55.982286,-4.569132 55.981944,-4.568982 55.98144,-4.56891 55.981174,-4.568396 55.979279,-4.568252 55.978751,-4.568286 55.978283,-4.568308 55.978033,-4.568324 55.977964,-4.568403 55.97762,-4.568437 55.977245,-4.568476 55.976818,-4.56836 55.976356,-4.568183 55.975965,-4.568092 55.975761,-4.567156 55.974144,-4.567017 55.973734,-4.566867 55.973718,-4.566779 55.973656,-4.566804 55.973553,-4.566904 55.97351,-4.566686 55.973204,-4.566234 55.972169,-4.565826 55.971111,-4.565087 55.969541,-4.564637 55.968508,-4.563772 55.967075,-4.563231 55.966179,-4.562781 55.965284,-4.562738 55.965002,-4.562824 55.964708,-4.563189 55.964192,-4.563332 55.964088,-4.563401 55.963928,-4.563462 55.96385,-4.563406 55.963796,-4.563406 55.963734,-4.563461 55.96368,-4.563404 55.963611,-4.563532 55.963385,-4.563577 55.963274,-4.563607 55.962822,-4.563577 55.962319,-4.563526 55.962091,-4.563173 55.961217,-4.562828 55.96047,-4.562564 55.960109,-4.561948 55.959407,-4.561832 55.959203,-4.561791 55.959086,-4.56172 55.958686,-4.561719 55.958354,-4.561858 55.957989,-4.561755 55.957957,-4.561681 55.957909,-4.561639 55.957848,-4.561636 55.957782,-4.561667 55.957727,-4.561736 55.957674,-4.561834 55.957638,-4.561927 55.957623,-4.562044 55.957626,-4.562112 55.957639,-4.562128 55.957567,-4.562316 55.957275,-4.56247 55.957018,-4.562309 55.956949,-4.56223 55.956877,-4.562191 55.956772,-4.56222 55.956678,-4.562257 55.956634,-4.562366 55.956561,-4.562513 55.956513,-4.5626 55.9565,-4.562807 55.956466,-4.563046 55.956273,-4.563128 55.956074,-4.56318 55.955846,-4.563205 55.955684,-4.563169 55.955568,-4.563118 55.955428,-4.563049 55.955312,-4.562946 55.955153,-4.56255 55.95479,-4.563321 55.954541,-4.563358 55.954505,-4.563336 55.954442,-4.562833 55.953745,-4.562333 55.953055,-4.562258 55.95301,-4.562065 55.953025,-4.561965 55.953055)",Glenfinnan Drive (at playpark),"55.953095","-4.562004",12941.7,1219.6,Mobile,Lagganbeg Caravan Park,"56.052035","-4.526482",Monday
